,Quiescent,Active,Jailed,Speed of Rebellion Transmission,Seed
0,1133,0,0,0.0,10
1,1110,5,17,0.02030008826125331,10
2,1110,1,19,0.00176522506619594,10
3,1110,0,22,0.00264783759929391,10
4,1110,0,21,0.00088261253309797,10
5,1110,0,23,0.00176522506619594,10
6,1110,0,21,0.0,10
7,1110,0,22,0.00176522506619594,10
8,1110,0,22,0.00088261253309797,10
9,1110,0,21,0.00088261253309797,10
10,1110,0,22,0.00176522506619594,10
11,1110,0,22,0.00088261253309797,10
12,1110,0,21,0.00088261253309797,10
13,1110,0,21,0.00176522506619594,10
14,1110,0,22,0.00176522506619594,10
15,1110,0,22,0.00088261253309797,10
16,1110,0,22,0.00088261253309797,10
17,1110,0,22,0.00088261253309797,10
18,1110,0,23,0.00088261253309797,10
19,1110,0,23,0.0,10
20,1110,0,21,0.0,10
21,1110,0,23,0.00176522506619594,10
22,1110,0,18,0.0,10
23,1110,0,21,0.00441306266548985,10
24,1110,0,22,0.00176522506619594,10
25,1110,0,23,0.00088261253309797,10
26,1110,0,20,0.0,10
27,1110,1,21,0.00264783759929391,10
28,1110,0,22,0.00088261253309797,10
29,1110,0,22,0.00088261253309797,10
30,1110,0,22,0.00088261253309797,10
31,1110,0,22,0.00088261253309797,10
32,1110,0,22,0.00088261253309797,10
33,1110,0,23,0.00088261253309797,10
34,1110,0,23,0.0,10
35,1110,0,23,0.0,10
36,1110,0,22,0.0,10
37,1110,0,21,0.00088261253309797,10
38,1110,1,16,0.00176522506619594,10
39,1110,0,22,0.00529567519858782,10
40,1110,1,19,0.00088261253309797,10
41,1110,0,22,0.00264783759929391,10
42,1110,0,21,0.00088261253309797,10
43,1110,0,22,0.00176522506619594,10
44,1110,0,23,0.00088261253309797,10
45,1110,0,19,0.0,10
46,1110,0,21,0.00353045013239188,10
47,1110,0,23,0.00176522506619594,10
48,1110,0,23,0.0,10
49,1110,0,21,0.0,10
50,1110,0,22,0.00176522506619594,10
51,1110,1,22,0.00088261253309797,10
52,1110,0,20,0.0,10
53,1110,1,22,0.00264783759929391,10
54,1110,0,23,0.0,10
55,1110,0,21,0.0,10
56,1110,0,22,0.00176522506619594,10
57,1110,0,21,0.00088261253309797,10
58,1110,0,20,0.00176522506619594,10
59,1110,0,23,0.00264783759929391,10
60,1110,0,23,0.0,10
61,1110,0,22,0.0,10
62,1110,0,20,0.00088261253309797,10
63,1110,0,21,0.00264783759929391,10
64,1110,0,21,0.00176522506619594,10
65,1110,0,21,0.00176522506619594,10
66,1110,0,23,0.00176522506619594,10
67,1110,0,22,0.0,10
68,1110,0,20,0.00088261253309797,10
69,1110,0,23,0.00264783759929391,10
