,Quiescent,Active,Jailed,Speed of Rebellion Transmission,Seed
0,1143,0,0,0.0,9
1,1120,4,18,0.020122484689413824,9
2,1120,0,22,0.0017497812773403325,9
3,1120,0,23,0.0008748906386701663,9
4,1120,0,21,0.0,9
5,1120,0,22,0.0017497812773403325,9
6,1120,0,20,0.0008748906386701663,9
7,1120,0,21,0.0026246719160104987,9
8,1120,0,21,0.0017497812773403325,9
9,1120,0,21,0.0017497812773403325,9
10,1120,0,22,0.0017497812773403325,9
11,1120,0,21,0.0008748906386701663,9
12,1120,1,22,0.0017497812773403325,9
13,1120,0,22,0.0,9
14,1120,0,23,0.0008748906386701663,9
15,1120,0,21,0.0,9
16,1120,0,22,0.0017497812773403325,9
17,1120,0,22,0.0008748906386701663,9
18,1120,0,22,0.0008748906386701663,9
19,1120,0,22,0.0008748906386701663,9
20,1120,0,22,0.0008748906386701663,9
21,1120,0,21,0.0008748906386701663,9
22,1120,0,22,0.0017497812773403325,9
23,1120,0,21,0.0008748906386701663,9
24,1120,0,22,0.0017497812773403325,9
25,1120,0,22,0.0008748906386701663,9
26,1120,0,20,0.0008748906386701663,9
27,1119,2,22,0.003499562554680665,9
28,1119,0,23,0.0,9
29,1119,0,21,0.0008748906386701663,9
30,1119,0,22,0.0026246719160104987,9
31,1119,0,23,0.0017497812773403325,9
32,1119,0,24,0.0008748906386701663,9
33,1119,0,24,0.0,9
34,1119,0,22,0.0,9
35,1119,0,23,0.0017497812773403325,9
36,1119,1,22,0.0008748906386701663,9
37,1119,0,24,0.0008748906386701663,9
38,1118,0,25,0.0008748906386701663,9
39,1118,0,25,0.0,9
40,1117,1,25,0.0008748906386701663,9
41,1118,0,21,0.0008748906386701663,9
42,1117,0,25,0.004374453193350831,9
43,1117,0,22,0.0008748906386701663,9
44,1117,1,24,0.003499562554680665,9
45,1118,0,25,0.0008748906386701663,9
46,1118,0,22,0.0,9
47,1118,0,23,0.0026246719160104987,9
48,1118,0,22,0.0017497812773403325,9
49,1118,0,24,0.0026246719160104987,9
50,1118,0,25,0.0008748906386701663,9
51,1118,0,21,0.0,9
52,1118,1,21,0.003499562554680665,9
53,1118,0,24,0.0026246719160104987,9
54,1118,0,23,0.0008748906386701663,9
55,1118,0,24,0.0017497812773403325,9
56,1118,0,20,0.0008748906386701663,9
57,1119,1,21,0.004374453193350831,9
58,1119,1,20,0.0017497812773403325,9
59,1119,2,21,0.0026246719160104987,9
60,1120,0,22,0.0008748906386701663,9
61,1120,0,22,0.0008748906386701663,9
62,1120,0,21,0.0008748906386701663,9
63,1120,0,22,0.0017497812773403325,9
64,1120,0,20,0.0008748906386701663,9
65,1120,1,22,0.0026246719160104987,9
66,1120,0,22,0.0,9
67,1120,0,22,0.0008748906386701663,9
68,1120,1,21,0.0008748906386701663,9
69,1120,0,23,0.0008748906386701663,9
70,1120,0,21,0.0,9
71,1120,1,20,0.0017497812773403325,9
72,1120,0,21,0.0017497812773403325,9
73,1120,1,22,0.0017497812773403325,9
74,1120,0,22,0.0,9
75,1120,0,22,0.0008748906386701663,9
76,1120,0,23,0.0008748906386701663,9
77,1120,0,22,0.0,9
78,1120,0,21,0.0008748906386701663,9
79,1119,1,22,0.0026246719160104987,9
80,1119,0,23,0.0008748906386701663,9
81,1119,1,23,0.0008748906386701663,9
82,1119,0,22,0.0,9
83,1120,0,22,0.0017497812773403325,9
84,1120,0,22,0.0008748906386701663,9
85,1120,0,21,0.0008748906386701663,9
86,1120,0,21,0.0017497812773403325,9
