,Quiescent,Active,Jailed,Speed of Rebellion Transmission,Seed
0,1134,0,0,0.0,3
1,1107,7,20,0.023809523809523808,3
2,961,119,53,0.12962962962962962,3
3,702,329,94,0.2328042328042328,3
4,633,357,136,0.06878306878306878,3
5,633,316,180,0.007936507936507936,3
6,633,274,222,0.007054673721340388,3
7,633,232,262,0.007054673721340388,3
8,635,187,301,0.007936507936507936,3
9,633,150,341,0.01146384479717813,3
10,638,105,374,0.013227513227513227,3
11,674,36,412,0.03880070546737213,3
12,696,1,418,0.023809523809523808,3
13,714,0,404,0.01675485008818342,3
14,727,0,387,0.014109347442680775,3
15,746,0,363,0.01763668430335097,3
16,771,0,347,0.02204585537918871,3
17,787,0,327,0.014109347442680775,3
18,804,0,311,0.01763668430335097,3
19,821,0,302,0.01675485008818342,3
20,832,0,291,0.009700176366843033,3
21,842,0,276,0.009700176366843033,3
22,857,0,261,0.014109347442680775,3
23,872,0,252,0.014109347442680775,3
24,879,1,232,0.01146384479717813,3
25,899,0,214,0.020282186948853614,3
26,912,4,199,0.023809523809523808,3
27,931,0,189,0.01763668430335097,3
28,945,0,171,0.012345679012345678,3
29,962,0,152,0.015873015873015872,3
30,975,1,138,0.019400352733686066,3
31,995,0,120,0.018518518518518517,3
32,1010,1,104,0.01675485008818342,3
33,1027,0,88,0.01675485008818342,3
34,1043,1,78,0.01675485008818342,3
35,1052,0,69,0.010582010582010581,3
36,1065,0,55,0.01146384479717813,3
37,1079,0,49,0.012345679012345678,3
38,1085,0,38,0.005291005291005291,3
39,1095,0,34,0.009700176366843033,3
40,1099,0,28,0.004409171075837742,3
41,1104,0,28,0.006172839506172839,3
42,1104,0,29,0.001763668430335097,3
43,1105,0,27,0.0008818342151675485,3
44,1104,0,27,0.0026455026455026454,3
45,1105,0,29,0.0026455026455026454,3
46,1105,0,27,0.0,3
47,1105,0,28,0.001763668430335097,3
48,1105,0,26,0.0008818342151675485,3
49,1107,0,25,0.0026455026455026454,3
50,1107,0,25,0.001763668430335097,3
51,1107,1,21,0.001763668430335097,3
52,1108,1,23,0.005291005291005291,3
53,1108,0,24,0.001763668430335097,3
54,1108,0,26,0.001763668430335097,3
55,1108,0,24,0.0,3
56,1108,0,22,0.001763668430335097,3
57,1110,1,20,0.003527336860670194,3
58,1110,1,21,0.0026455026455026454,3
59,1110,1,23,0.001763668430335097,3
60,1110,0,23,0.0,3
61,1110,0,22,0.0008818342151675485,3
62,1110,0,21,0.001763668430335097,3
63,1110,0,22,0.0026455026455026454,3
64,1109,0,24,0.0026455026455026454,3
65,1048,47,37,0.054673721340388004,3
66,759,289,86,0.2601410934744268,3
67,633,366,129,0.11199294532627865,3
68,633,324,173,0.007054673721340388,3
69,633,278,218,0.003527336860670194,3
70,633,234,261,0.005291005291005291,3
71,634,189,299,0.006172839506172839,3
72,634,151,337,0.012345679012345678,3
73,638,109,377,0.015873015873015872,3
74,658,49,419,0.026455026455026454,3
75,673,8,435,0.014991181657848324,3
76,692,0,427,0.01675485008818342,3
77,706,0,413,0.013227513227513227,3
78,721,0,390,0.013227513227513227,3
79,742,0,373,0.020282186948853614,3
80,760,1,349,0.01675485008818342,3
81,783,0,337,0.021164021164021163,3
82,793,1,322,0.012345679012345678,3
83,811,0,307,0.01675485008818342,3
84,825,0,289,0.014109347442680775,3
85,844,0,270,0.01763668430335097,3
86,862,0,250,0.01763668430335097,3
87,882,0,239,0.019400352733686066,3
88,894,0,227,0.01146384479717813,3
89,907,0,209,0.01146384479717813,3
90,920,1,194,0.01763668430335097,3
91,938,1,177,0.018518518518518517,3
92,956,0,151,0.015873015873015872,3
93,981,0,128,0.023809523809523808,3
94,1004,1,112,0.02204585537918871,3
95,1020,1,98,0.014991181657848324,3
96,1034,0,78,0.013227513227513227,3
97,1052,0,67,0.019400352733686066,3
98,1065,0,59,0.013227513227513227,3
99,1073,0,43,0.008818342151675485,3
100,1090,0,37,0.015873015873015872,3
101,1095,0,36,0.006172839506172839,3
102,1098,0,30,0.0026455026455026454,3
103,1104,0,24,0.005291005291005291,3
104,1108,0,20,0.005291005291005291,3
105,1110,0,21,0.005291005291005291,3
106,1110,0,23,0.0026455026455026454,3
107,1110,1,23,0.0008818342151675485,3
108,1110,0,24,0.0,3
109,1110,0,22,0.0,3
110,1110,0,23,0.001763668430335097,3
111,1110,0,24,0.0008818342151675485,3
112,1110,0,22,0.0,3
113,1110,0,22,0.001763668430335097,3
114,1111,0,21,0.001763668430335097,3
115,1111,0,20,0.001763668430335097,3
116,1111,0,22,0.0026455026455026454,3
117,1111,0,22,0.0008818342151675485,3
118,1111,0,23,0.0008818342151675485,3
119,1111,0,23,0.0,3
120,1111,0,23,0.0,3
121,1111,0,22,0.0,3
122,1110,0,19,0.001763668430335097,3
123,1111,0,23,0.004409171075837742,3
124,1111,0,21,0.0,3
125,1111,0,22,0.001763668430335097,3
126,1111,0,23,0.0008818342151675485,3
127,1111,0,23,0.0,3
128,1111,0,22,0.0,3
129,1111,1,19,0.0008818342151675485,3
130,1111,0,21,0.0026455026455026454,3
131,1111,1,20,0.001763668430335097,3
132,1111,0,21,0.001763668430335097,3
133,1111,0,21,0.001763668430335097,3
134,1111,0,21,0.001763668430335097,3
135,1111,0,21,0.001763668430335097,3
136,1111,0,21,0.001763668430335097,3
137,1111,0,21,0.001763668430335097,3
138,1111,0,23,0.001763668430335097,3
139,1111,0,22,0.0,3
140,1111,1,19,0.0008818342151675485,3
141,1111,1,21,0.0026455026455026454,3
142,1111,0,21,0.0008818342151675485,3
143,1111,0,20,0.001763668430335097,3
144,1111,0,20,0.0026455026455026454,3
145,1111,0,23,0.0026455026455026454,3
146,1111,0,23,0.0,3
147,1111,0,21,0.0,3
148,1111,0,22,0.001763668430335097,3
149,1111,1,21,0.0008818342151675485,3
150,1111,0,23,0.0008818342151675485,3
151,1111,0,23,0.0,3
152,1111,0,21,0.0,3
153,1111,0,22,0.001763668430335097,3
154,1111,0,23,0.0008818342151675485,3
155,1089,7,34,0.019400352733686066,3
156,1045,26,61,0.043209876543209874,3
157,976,57,99,0.06790123456790123,3
158,891,97,136,0.08818342151675485,3
159,721,229,177,0.16225749559082892,3
160,633,275,220,0.08465608465608465,3
161,636,228,258,0.007936507936507936,3
162,639,189,294,0.019400352733686066,3
163,641,150,330,0.020282186948853614,3
164,645,109,364,0.020282186948853614,3
165,660,65,391,0.023809523809523808,3
166,677,29,421,0.025573192239858905,3
167,691,2,426,0.013227513227513227,3
168,707,0,411,0.014109347442680775,3
169,723,0,390,0.014109347442680775,3
170,743,0,369,0.018518518518518517,3
171,765,0,350,0.019400352733686066,3
172,781,0,341,0.01763668430335097,3
173,792,0,321,0.010582010582010581,3
174,811,1,303,0.018518518518518517,3
175,830,0,289,0.01675485008818342,3
176,844,0,275,0.013227513227513227,3
177,857,0,264,0.013227513227513227,3
