,Quiescent,Active,Jailed,Speed of Rebellion Transmission,Seed
0,1143,0,0,0.0,9
1,1119,6,18,0.02099737532808399,9
2,1086,20,36,0.028871391076115485,9
3,1045,32,65,0.03849518810148731,9
4,1013,34,95,0.03762029746281715,9
5,993,26,120,0.028871391076115485,9
6,992,11,135,0.02537182852143482,9
7,1000,0,136,0.00699912510936133,9
8,1005,1,131,0.006124234470691163,9
9,1011,0,129,0.005249343832020997,9
10,1014,0,124,0.0026246719160104987,9
11,1019,0,118,0.004374453193350831,9
12,1024,0,114,0.005249343832020997,9
13,1029,0,107,0.004374453193350831,9
14,1034,0,107,0.006124234470691163,9
15,1034,1,105,0.003499562554680665,9
16,1037,0,95,0.0026246719160104987,9
17,1046,0,96,0.009623797025371828,9
18,1047,0,90,0.0008748906386701663,9
19,1052,0,87,0.005249343832020997,9
20,1055,1,81,0.003499562554680665,9
21,1059,0,71,0.005249343832020997,9
22,1067,1,71,0.011373578302712161,9
23,1069,1,67,0.003499562554680665,9
24,1075,0,59,0.005249343832020997,9
25,1079,1,59,0.007874015748031496,9
26,1083,0,53,0.003499562554680665,9
27,1088,0,50,0.006124234470691163,9
28,1092,0,48,0.004374453193350831,9
29,1094,0,44,0.0026246719160104987,9
30,1098,0,40,0.004374453193350831,9
31,1101,1,36,0.004374453193350831,9
32,1104,0,32,0.005249343832020997,9
33,1110,0,27,0.006124234470691163,9
34,1115,0,25,0.005249343832020997,9
35,1116,0,22,0.0026246719160104987,9
36,1118,0,24,0.004374453193350831,9
37,1118,0,23,0.0008748906386701663,9
38,1118,0,24,0.0017497812773403325,9
39,1118,0,24,0.0008748906386701663,9
40,1118,0,25,0.0008748906386701663,9
41,1118,0,24,0.0,9
42,1119,0,21,0.0008748906386701663,9
43,1120,0,21,0.0026246719160104987,9
44,1120,0,20,0.0017497812773403325,9
45,1120,0,21,0.0026246719160104987,9
46,1120,0,22,0.0017497812773403325,9
47,1120,0,19,0.0008748906386701663,9
48,1120,0,23,0.003499562554680665,9
49,1120,0,23,0.0,9
50,1119,1,21,0.0008748906386701663,9
51,1120,0,19,0.0026246719160104987,9
52,1120,0,22,0.003499562554680665,9
53,1120,0,22,0.0008748906386701663,9
54,1120,0,22,0.0008748906386701663,9
55,1118,0,24,0.0026246719160104987,9
56,1118,0,24,0.0008748906386701663,9
57,1117,0,25,0.0017497812773403325,9
58,1117,1,24,0.0008748906386701663,9
59,1117,0,24,0.0008748906386701663,9
60,1117,1,25,0.0017497812773403325,9
61,1117,0,25,0.0,9
62,1117,0,26,0.0008748906386701663,9
63,1117,0,25,0.0,9
64,1117,0,25,0.0008748906386701663,9
65,1117,0,25,0.0008748906386701663,9
66,1117,0,24,0.0008748906386701663,9
67,1117,0,23,0.0017497812773403325,9
68,1118,0,24,0.0026246719160104987,9
69,1118,0,23,0.0008748906386701663,9
70,1118,0,23,0.0017497812773403325,9
71,1085,20,38,0.031496062992125984,9
72,1037,36,67,0.047244094488188976,9
73,1016,31,93,0.04024496937882765,9
74,998,21,117,0.028871391076115485,9
75,1006,0,135,0.017497812773403325,9
76,1008,0,127,0.0017497812773403325,9
77,1013,0,127,0.00699912510936133,9
78,1015,0,126,0.0026246719160104987,9
79,1016,0,120,0.0017497812773403325,9
80,1021,1,119,0.006124234470691163,9
81,1023,0,109,0.0017497812773403325,9
82,1033,1,98,0.009623797025371828,9
83,1040,1,96,0.009623797025371828,9
84,1045,1,94,0.005249343832020997,9
85,1047,0,84,0.0026246719160104987,9
86,1054,2,79,0.010498687664041995,9
87,1060,0,78,0.00699912510936133,9
88,1065,0,74,0.004374453193350831,9
89,1068,0,70,0.003499562554680665,9
90,1071,1,64,0.004374453193350831,9
91,1076,0,65,0.006124234470691163,9
92,1078,0,65,0.0017497812773403325,9
93,1078,0,61,0.0,9
94,1081,0,58,0.003499562554680665,9
95,1084,0,52,0.003499562554680665,9
96,1088,1,50,0.006124234470691163,9
97,1092,0,48,0.003499562554680665,9
98,1095,0,44,0.0026246719160104987,9
99,1099,0,38,0.003499562554680665,9
100,1103,0,34,0.005249343832020997,9
101,1107,0,29,0.005249343832020997,9
102,1112,0,24,0.006124234470691163,9
103,1116,0,25,0.006124234470691163,9
104,1117,0,23,0.0017497812773403325,9
105,1119,1,20,0.0026246719160104987,9
106,1120,0,20,0.0026246719160104987,9
107,1120,1,20,0.0026246719160104987,9
108,1120,0,21,0.0017497812773403325,9
109,1120,1,20,0.0017497812773403325,9
