,Quiescent,Active,Jailed,Speed of Rebellion Transmission,Seed
0,1134,0,0,0.0,3
1,1097,15,22,0.03262786596119929,3
2,1025,55,53,0.06349206349206349,3
3,851,184,91,0.15608465608465608,3
4,679,315,136,0.164021164021164,3
5,633,316,182,0.04497354497354497,3
6,633,271,221,0.004409171075837742,3
7,638,225,259,0.012345679012345678,3
8,647,179,300,0.024691358024691357,3
9,653,131,334,0.02292768959435626,3
10,685,66,374,0.043209876543209874,3
11,711,8,401,0.0291005291005291,3
12,725,3,380,0.014991181657848324,3
13,750,0,366,0.02292768959435626,3
14,768,0,350,0.015873015873015872,3
15,783,1,333,0.014109347442680775,3
16,799,1,319,0.014991181657848324,3
17,813,0,301,0.013227513227513227,3
18,831,1,280,0.01763668430335097,3
19,847,1,271,0.019400352733686066,3
20,861,0,251,0.013227513227513227,3
21,882,0,238,0.019400352733686066,3
22,896,0,225,0.012345679012345678,3
23,909,0,211,0.01146384479717813,3
24,921,0,201,0.012345679012345678,3
25,933,0,184,0.010582010582010581,3
26,949,0,162,0.014991181657848324,3
27,970,2,142,0.020282186948853614,3
28,988,0,129,0.01763668430335097,3
29,1003,0,110,0.014991181657848324,3
30,1023,0,98,0.018518518518518517,3
31,1033,2,86,0.013227513227513227,3
32,1046,0,70,0.013227513227513227,3
33,1063,0,55,0.015873015873015872,3
34,1052,21,48,0.03527336860670194,3
35,1003,48,74,0.06349206349206349,3
36,950,71,104,0.06261022927689594,3
37,930,54,143,0.043209876543209874,3
38,942,15,168,0.036155202821869487,3
39,949,1,172,0.014109347442680775,3
40,955,2,167,0.013227513227513227,3
41,964,0,157,0.009700176366843033,3
42,976,0,155,0.01146384479717813,3
43,979,0,148,0.0026455026455026454,3
44,984,0,145,0.006172839506172839,3
45,988,0,137,0.004409171075837742,3
46,994,0,130,0.007936507936507936,3
47,1002,1,125,0.008818342151675485,3
48,1005,0,117,0.007054673721340388,3
49,1014,0,110,0.010582010582010581,3
50,1020,0,108,0.009700176366843033,3
51,1025,0,100,0.005291005291005291,3
52,1034,0,95,0.007936507936507936,3
53,1037,1,89,0.004409171075837742,3
54,1042,1,86,0.006172839506172839,3
55,1046,0,81,0.004409171075837742,3
56,1051,1,75,0.006172839506172839,3
57,1057,0,72,0.006172839506172839,3
58,1061,0,65,0.004409171075837742,3
59,1069,0,54,0.007054673721340388,3
60,1077,1,50,0.009700176366843033,3
61,1081,1,43,0.005291005291005291,3
62,1089,1,40,0.007936507936507936,3
63,1092,0,34,0.003527336860670194,3
64,1098,0,28,0.007054673721340388,3
65,1104,0,28,0.007054673721340388,3
66,1106,0,24,0.001763668430335097,3
67,1109,0,22,0.003527336860670194,3
68,1109,0,23,0.003527336860670194,3
69,1109,0,21,0.001763668430335097,3
70,1109,0,24,0.003527336860670194,3
71,1110,0,23,0.0008818342151675485,3
72,1110,0,23,0.0008818342151675485,3
73,1110,1,20,0.0008818342151675485,3
74,1111,0,22,0.0026455026455026454,3
75,1111,0,22,0.0008818342151675485,3
76,1111,0,23,0.0008818342151675485,3
77,1111,0,22,0.0,3
78,1111,0,21,0.0008818342151675485,3
