,Quiescent,Active,Jailed,Speed of Rebellion Transmission,Seed
0,1143,0,0,0.0,9
1,1119,5,19,0.02099737532808399,9
2,1119,0,24,0.0,9
3,1119,0,24,0.0,9
4,1119,0,23,0.0,9
5,1119,0,23,0.0008748906386701663,9
6,1119,0,23,0.0008748906386701663,9
7,1119,0,23,0.0008748906386701663,9
8,1119,0,23,0.0008748906386701663,9
9,1119,0,22,0.0008748906386701663,9
10,1119,0,23,0.0017497812773403325,9
11,1119,0,21,0.0008748906386701663,9
12,1119,0,23,0.0026246719160104987,9
13,1119,0,23,0.0008748906386701663,9
14,1119,0,24,0.0008748906386701663,9
15,1119,0,23,0.0,9
16,1119,0,23,0.0008748906386701663,9
17,1119,0,24,0.0008748906386701663,9
18,1119,0,23,0.0,9
19,1119,0,24,0.0008748906386701663,9
20,1119,0,24,0.0,9
21,1119,0,21,0.0,9
22,1119,0,20,0.0026246719160104987,9
23,1119,1,22,0.003499562554680665,9
24,1119,0,24,0.0008748906386701663,9
25,1119,0,24,0.0,9
26,1119,0,23,0.0,9
27,1119,0,24,0.0008748906386701663,9
28,1119,0,23,0.0,9
29,1119,0,20,0.0008748906386701663,9
30,1120,1,18,0.003499562554680665,9
31,1120,1,20,0.004374453193350831,9
32,1120,0,19,0.0017497812773403325,9
33,1120,0,20,0.003499562554680665,9
34,1120,0,20,0.0026246719160104987,9
35,1120,1,21,0.0026246719160104987,9
36,1120,0,23,0.0008748906386701663,9
37,1120,0,21,0.0,9
38,1120,0,22,0.0017497812773403325,9
39,1120,0,22,0.0008748906386701663,9
40,1120,1,22,0.0008748906386701663,9
41,1120,0,20,0.0,9
42,1120,0,22,0.0026246719160104987,9
43,1120,0,22,0.0008748906386701663,9
44,1120,0,20,0.0008748906386701663,9
45,1120,0,22,0.0026246719160104987,9
46,1120,0,21,0.0008748906386701663,9
47,1120,0,21,0.0017497812773403325,9
48,1120,0,23,0.0017497812773403325,9
49,1120,0,21,0.0,9
50,1120,0,22,0.0017497812773403325,9
51,1120,0,22,0.0008748906386701663,9
52,1120,0,23,0.0008748906386701663,9
53,1120,0,22,0.0,9
54,1120,1,22,0.0008748906386701663,9
55,1120,0,22,0.0,9
56,1119,0,22,0.0017497812773403325,9
57,1119,0,23,0.0017497812773403325,9
58,1119,0,23,0.0008748906386701663,9
59,1119,0,24,0.0008748906386701663,9
60,1119,0,22,0.0,9
61,1119,0,24,0.0017497812773403325,9
62,1119,0,22,0.0,9
63,1119,0,20,0.0017497812773403325,9
64,1119,1,21,0.003499562554680665,9
65,1119,0,21,0.0017497812773403325,9
66,1120,0,22,0.0026246719160104987,9
67,1120,0,21,0.0008748906386701663,9
68,1120,0,20,0.0017497812773403325,9
69,1120,0,21,0.0026246719160104987,9
70,1120,0,22,0.0017497812773403325,9
71,1120,0,21,0.0008748906386701663,9
72,1120,0,22,0.0017497812773403325,9
73,1120,0,21,0.0008748906386701663,9
74,1120,0,20,0.0017497812773403325,9
75,1120,0,23,0.0026246719160104987,9
76,1120,0,22,0.0,9
77,1120,0,23,0.0008748906386701663,9
78,1119,0,19,0.0008748906386701663,9
79,1118,2,23,0.005249343832020997,9
80,1118,0,23,0.0,9
81,1118,0,25,0.0017497812773403325,9
82,1118,0,25,0.0,9
83,1118,0,25,0.0,9
84,1118,0,25,0.0,9
85,1118,0,22,0.0,9
86,1118,1,21,0.0026246719160104987,9
87,1118,0,25,0.0026246719160104987,9
88,1118,0,24,0.0,9
89,1118,0,25,0.0008748906386701663,9
90,1118,0,21,0.0,9
91,1118,1,23,0.003499562554680665,9
92,1118,0,23,0.0008748906386701663,9
93,1118,0,25,0.0017497812773403325,9
94,1118,0,21,0.0,9
95,1118,0,23,0.003499562554680665,9
96,1118,0,24,0.0017497812773403325,9
97,1118,0,24,0.0008748906386701663,9
98,1118,1,23,0.0008748906386701663,9
99,1118,0,21,0.0008748906386701663,9
100,1104,14,23,0.015748031496062992,9
101,889,185,65,0.19160104986876642,9
102,650,373,112,0.21434820647419073,9
103,646,332,156,0.012248468941382326,9
104,646,288,202,0.009623797025371828,9
105,646,241,242,0.00699912510936133,9
106,646,202,292,0.01399825021872266,9
107,647,149,336,0.003499562554680665,9
108,655,99,381,0.017497812773403325,9
109,669,42,419,0.020122484689413824,9
110,689,3,442,0.01837270341207349,9
111,700,0,424,0.009623797025371828,9
112,716,0,408,0.016622922134733157,9
113,733,0,398,0.016622922134733157,9
114,743,0,379,0.010498687664041995,9
115,764,0,368,0.01837270341207349,9
116,775,0,353,0.009623797025371828,9
117,790,0,330,0.013123359580052493,9
118,811,0,311,0.020122484689413824,9
119,832,0,297,0.01837270341207349,9
120,844,0,283,0.012248468941382326,9
121,860,0,260,0.01399825021872266,9
122,880,0,245,0.020122484689413824,9
123,898,0,224,0.015748031496062992,9
124,916,1,203,0.01837270341207349,9
125,937,1,189,0.020122484689413824,9
126,952,0,177,0.01399825021872266,9
127,965,0,162,0.012248468941382326,9
128,980,0,144,0.01399825021872266,9
129,997,0,131,0.016622922134733157,9
130,1011,0,111,0.013123359580052493,9
131,1030,0,94,0.01837270341207349,9
132,1046,1,74,0.016622922134733157,9
133,1064,2,63,0.019247594050743656,9
134,1077,0,51,0.012248468941382326,9
135,1092,0,40,0.013123359580052493,9
136,1101,0,30,0.009623797025371828,9
137,1110,1,20,0.010498687664041995,9
138,1116,1,22,0.010498687664041995,9
139,1118,0,24,0.003499562554680665,9
140,1119,0,20,0.0008748906386701663,9
141,1120,0,23,0.003499562554680665,9
142,1120,0,22,0.0,9
143,1120,0,21,0.0008748906386701663,9
144,1120,0,22,0.0017497812773403325,9
145,1120,0,23,0.0008748906386701663,9
146,1120,0,22,0.0,9
147,1118,1,22,0.0026246719160104987,9
148,1118,1,20,0.0017497812773403325,9
