,Quiescent,Active,Jailed,Speed of Rebellion Transmission,Seed
0,1137,0,0,0.0,4
1,1118,3,16,0.016710642040457344,4
2,1118,0,17,0.0,4
3,1118,1,16,0.001759014951627089,4
4,1118,1,17,0.001759014951627089,4
5,1118,0,19,0.0008795074758135445,4
6,1118,0,18,0.0,4
7,1118,0,19,0.0008795074758135445,4
8,1118,0,18,0.0,4
9,1118,1,17,0.0008795074758135445,4
10,1118,0,19,0.0008795074758135445,4
11,1118,0,17,0.0,4
12,1082,25,29,0.03342128408091469,4
13,792,273,70,0.256816182937555,4
14,619,398,116,0.15391380826737028,4
15,619,355,161,0.006156552330694811,4
16,619,309,203,0.003518029903254178,4
17,619,268,239,0.0079155672823219,4
18,619,230,277,0.010554089709762533,4
19,619,192,319,0.010554089709762533,4
20,619,149,359,0.006156552330694811,4
21,620,108,388,0.009674582233948988,4
22,622,77,425,0.02198768689533861,4
23,643,21,454,0.024626209322779244,4
24,668,0,452,0.022867194371152155,4
25,684,1,434,0.014951627088830254,4
26,701,1,408,0.0158311345646438,4
27,725,0,395,0.023746701846965697,4
28,741,0,378,0.014951627088830254,4
29,758,1,358,0.0158311345646438,4
30,778,0,341,0.01759014951627089,4
31,794,0,324,0.0158311345646438,4
32,811,0,312,0.016710642040457344,4
33,824,0,281,0.012313104661389622,4
34,854,1,266,0.028144239226033423,4
35,869,0,252,0.014072119613016711,4
36,883,0,225,0.014072119613016711,4
37,911,0,208,0.025505716798592787,4
38,929,0,193,0.0158311345646438,4
39,944,0,175,0.013192612137203167,4
40,962,0,153,0.0158311345646438,4
41,983,0,132,0.019349164467897976,4
42,1002,0,120,0.019349164467897976,4
43,1007,1,105,0.020228671943711522,4
44,1030,0,89,0.021108179419525065,4
45,1033,11,79,0.027264731750219876,4
46,839,176,108,0.18997361477572558,4
47,639,341,144,0.19085312225153914,4
48,619,324,177,0.029023746701846966,4
49,619,292,210,0.0158311345646438,4
50,619,258,246,0.014072119613016711,4
51,619,223,284,0.013192612137203167,4
52,619,184,321,0.009674582233948988,4
53,622,145,357,0.014951627088830254,4
54,624,106,394,0.0158311345646438,4
55,638,55,426,0.021108179419525065,4
56,654,19,445,0.024626209322779244,4
57,674,2,445,0.024626209322779244,4
58,690,0,428,0.014072119613016711,4
59,708,0,405,0.016710642040457344,4
60,730,0,389,0.021108179419525065,4
61,745,2,372,0.016710642040457344,4
62,761,1,350,0.018469656992084433,4
