,Quiescent,Active,Jailed,Speed of Rebellion Transmission,Seed
0,1156,0,0,0.0,8
1,1133,1,22,0.019896193771626297,8
2,1133,0,22,0.0,8
3,1133,0,20,0.0008650519031141869,8
4,1133,1,22,0.0025951557093425604,8
5,1133,0,22,0.0,8
6,1133,0,23,0.0008650519031141869,8
7,1133,0,21,0.0,8
8,1133,0,23,0.0017301038062283738,8
9,1133,0,21,0.0,8
10,1133,0,23,0.0017301038062283738,8
11,1133,0,21,0.0,8
12,1133,0,23,0.0017301038062283738,8
13,1133,0,23,0.0,8
14,1133,0,22,0.0,8
15,1133,0,22,0.0008650519031141869,8
16,1133,0,22,0.0008650519031141869,8
17,1133,0,20,0.0008650519031141869,8
18,1130,2,23,0.005190311418685121,8
19,1130,0,25,0.0008650519031141869,8
20,1130,0,26,0.0008650519031141869,8
21,1129,0,24,0.0008650519031141869,8
22,1130,0,24,0.0025951557093425604,8
23,1126,5,22,0.006055363321799308,8
24,1037,62,54,0.07958477508650519,8
25,950,99,104,0.08650519031141868,8
26,786,211,154,0.15051903114186851,8
27,672,272,203,0.10553633217993079,8
28,647,248,252,0.03460207612456748,8
29,653,193,302,0.025951557093425604,8
30,666,130,339,0.028546712802768166,8
31,686,77,369,0.03806228373702422,8
32,715,28,393,0.04152249134948097,8
33,739,5,396,0.028546712802768166,8
34,755,0,387,0.014705882352941176,8
35,767,0,371,0.012110726643598616,8
36,782,0,354,0.015570934256055362,8
37,801,0,338,0.01730103806228374,8
38,817,0,324,0.014705882352941176,8
39,831,0,299,0.012975778546712802,8
40,854,0,289,0.02249134948096886,8
41,865,0,280,0.01124567474048443,8
42,874,1,261,0.009515570934256055,8
43,891,0,250,0.01730103806228374,8
44,903,1,232,0.012975778546712802,8
45,921,0,220,0.01730103806228374,8
46,936,0,208,0.012975778546712802,8
47,947,0,196,0.010380622837370242,8
48,957,0,182,0.01124567474048443,8
49,972,0,165,0.014705882352941176,8
50,989,0,148,0.01643598615916955,8
51,1008,0,125,0.01643598615916955,8
52,1028,2,106,0.019896193771626297,8
53,1044,0,103,0.01730103806228374,8
54,1053,0,85,0.007785467128027681,8
55,1069,0,67,0.015570934256055362,8
56,1086,1,56,0.01730103806228374,8
57,1098,0,49,0.01124567474048443,8
58,1106,0,38,0.007785467128027681,8
59,1118,0,30,0.010380622837370242,8
60,1125,0,28,0.006920415224913495,8
61,1128,0,23,0.0025951557093425604,8
62,1131,0,23,0.004325259515570935,8
63,1133,0,23,0.0017301038062283738,8
64,1133,0,22,0.0,8
65,1133,0,21,0.0008650519031141869,8
66,1133,0,20,0.0017301038062283738,8
67,1133,0,21,0.0025951557093425604,8
68,1133,0,21,0.0017301038062283738,8
69,1133,0,21,0.0017301038062283738,8
70,1132,1,23,0.0025951557093425604,8
71,1133,0,22,0.0008650519031141869,8
72,1133,0,20,0.0008650519031141869,8
73,1133,1,20,0.0025951557093425604,8
74,1133,0,22,0.0017301038062283738,8
75,1133,0,21,0.0008650519031141869,8
76,1133,0,23,0.0017301038062283738,8
77,1133,0,19,0.0,8
78,1133,0,22,0.0034602076124567475,8
79,1130,1,22,0.0034602076124567475,8
80,1130,0,25,0.0025951557093425604,8
81,1131,0,22,0.0008650519031141869,8
82,1131,1,21,0.0025951557093425604,8
83,1131,0,22,0.0025951557093425604,8
84,1131,0,24,0.0025951557093425604,8
85,1131,1,24,0.0008650519031141869,8
86,1131,0,24,0.0,8
87,1131,0,25,0.0008650519031141869,8
88,1131,0,24,0.0,8
89,1131,0,23,0.0008650519031141869,8
90,1131,0,21,0.0017301038062283738,8
91,1132,0,23,0.0034602076124567475,8
92,1132,1,22,0.0008650519031141869,8
93,1119,7,27,0.012110726643598616,8
94,1048,52,52,0.06487889273356401,8
95,922,129,104,0.11245674740484429,8
96,726,267,156,0.17214532871972318,8
97,636,306,211,0.0847750865051903,8
98,634,252,260,0.004325259515570935,8
99,634,204,305,0.009515570934256055,8
100,647,145,355,0.02249134948096886,8
101,666,77,390,0.026816608996539794,8
102,709,10,425,0.04757785467128028,8
103,723,1,407,0.01384083044982699,8
104,748,0,392,0.02162629757785467,8
105,763,0,371,0.01384083044982699,8
106,781,0,357,0.01903114186851211,8
107,796,2,340,0.015570934256055362,8
108,814,0,321,0.015570934256055362,8
109,833,0,302,0.018166089965397925,8
110,853,0,289,0.018166089965397925,8
111,866,0,270,0.012110726643598616,8
112,884,0,252,0.01730103806228374,8
113,900,2,242,0.01730103806228374,8
114,911,0,224,0.010380622837370242,8
115,931,0,208,0.018166089965397925,8
116,947,0,189,0.014705882352941176,8
117,964,1,181,0.01730103806228374,8
118,974,0,172,0.00865051903114187,8
119,983,0,157,0.00865051903114187,8
120,999,0,142,0.01384083044982699,8
121,1012,0,119,0.012975778546712802,8
122,1036,0,108,0.02162629757785467,8
123,1047,0,95,0.010380622837370242,8
124,1061,0,79,0.012110726643598616,8
125,1073,0,67,0.01384083044982699,8
126,1087,0,61,0.01384083044982699,8
127,1095,0,51,0.006920415224913495,8
128,1104,0,45,0.00865051903114187,8
129,1110,1,32,0.006055363321799308,8
130,1121,0,28,0.01124567474048443,8
131,1125,1,23,0.006055363321799308,8
132,1131,0,22,0.006055363321799308,8
133,1133,0,22,0.0025951557093425604,8
134,1133,0,20,0.0008650519031141869,8
135,1133,1,21,0.0025951557093425604,8
136,1133,0,20,0.0008650519031141869,8
137,1133,1,18,0.0025951557093425604,8
138,1132,1,22,0.004325259515570935,8
139,1132,0,23,0.0008650519031141869,8
140,1132,0,23,0.0008650519031141869,8
141,1132,0,21,0.0008650519031141869,8
142,1132,0,22,0.0025951557093425604,8
143,1132,0,24,0.0017301038062283738,8
144,1132,0,23,0.0,8
145,1132,0,22,0.0008650519031141869,8
146,1132,0,23,0.0017301038062283738,8
147,1132,1,21,0.0008650519031141869,8
148,1132,0,22,0.0017301038062283738,8
149,1132,0,23,0.0017301038062283738,8
150,1132,1,22,0.0008650519031141869,8
151,1132,0,23,0.0008650519031141869,8
152,1132,0,22,0.0008650519031141869,8
153,1132,0,22,0.0017301038062283738,8
154,1132,1,22,0.0017301038062283738,8
155,1132,0,23,0.0008650519031141869,8
156,1132,0,20,0.0008650519031141869,8
157,1132,3,21,0.0034602076124567475,8
158,1132,0,23,0.0,8
159,1132,0,24,0.0008650519031141869,8
160,1132,0,22,0.0,8
161,1132,0,24,0.0017301038062283738,8
162,1132,0,22,0.0,8
163,1132,0,24,0.0017301038062283738,8
164,1132,0,20,0.0,8
165,1133,0,23,0.0034602076124567475,8
166,1133,0,22,0.0,8
167,1133,0,22,0.0008650519031141869,8
168,1133,0,21,0.0008650519031141869,8
169,1133,0,23,0.0017301038062283738,8
170,1133,0,22,0.0,8
171,1133,0,23,0.0008650519031141869,8
172,1133,0,20,0.0,8
173,1133,0,20,0.0025951557093425604,8
174,1133,0,23,0.0025951557093425604,8
175,1133,0,23,0.0,8
176,1133,0,20,0.0,8
177,1133,0,20,0.0025951557093425604,8
178,1133,1,17,0.0025951557093425604,8
179,1133,0,23,0.004325259515570935,8
180,1133,0,23,0.0,8
181,1133,0,23,0.0,8
182,1133,0,21,0.0,8
